Datetime Normalized,Initiating Master,Master Side,Reporting Master X (mm),Reporting Master Y (mm),Reporting Master Z (mm),Initiating Vehicle,Initiating Vehicle Length (mm),Reporting Slave,Slave Side,Reporting Slave X (mm),Reporting Slave Y (mm),Reporting Slave Z (mm),Reporting Vehicle,Reporting Vehicle Length (mm),Correction Distance (mm),UWB Distance (mm),Surveyed Distance (mm),Timestamp Norm (s),Timestamp Local (s),Instant Update Rate (Hz)
2021-05-25 10:48:59.037115136,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8034.0,10790,8201.348979591838,1621939739.037115,1621939740.193453,10.759729615330349
2021-05-25 10:48:59.545799936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8058.0,10814,8230.377551020409,1621939739.5458,1621939740.702138,1.9658536196691097
2021-05-25 10:48:59.644738048,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8067.0,10823,8238.67142857143,1621939739.644738,1621939740.801076,10.107341147439852
2021-05-25 10:48:59.744677120,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8072.0,10828,8246.965306122449,1621939739.744677,1621939740.901015,10.00609292061788
2021-05-25 10:48:59.844614912,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8086.0,10842,8255.25918367347,1621939739.844615,1621939741.000953,10.006212276641936
2021-05-25 10:48:59.943553024,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8095.0,10851,8263.553061224491,1621939739.943553,1621939741.099891,10.107341147439852
2021-05-25 10:49:00.045489920,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8095.0,10851,8278.348034934499,1621939740.04549,1621939741.201828,9.809975324812012
2021-05-25 10:49:00.146429184,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8120.0,10875,8288.996069868996,1621939740.146429,1621939741.302767,9.906970042681444
2021-05-25 10:49:00.243366912,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8100.0,10856,8299.644104803494,1621939740.243367,1621939741.399705,10.31588319351086
2021-05-25 10:49:00.345305856,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8134.0,10889,8310.292139737992,1621939740.345306,1621939741.501644,9.809791773376087
2021-05-25 10:49:00.446241024,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8110.0,10865,8320.94017467249,1621939740.446241,1621939741.602579,9.907367864094182
2021-05-25 10:49:00.545181952,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8143.0,10898,8331.588209606987,1621939740.545182,1621939741.70152,10.107024523541588
2021-05-25 10:49:00.645005824,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8185.0,10940,8342.236244541486,1621939740.645006,1621939741.801344,10.017635875536191
2021-05-25 10:49:00.746136832,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8162.0,10917,8352.884279475984,1621939740.746137,1621939741.902475,9.888168534610797
2021-05-25 10:49:00.844077056,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8209.0,10964,8358.208296943232,1621939740.844077,1621939742.000415,10.210311326197507
2021-05-25 10:49:00.948009984,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8162.0,10917,8368.85633187773,1621939740.94801,1621939742.104348,9.621596325981931
2021-05-25 10:49:01.046951936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8190.0,10945,8379.504366812227,1621939741.046952,1621939742.20329,10.106927104794538
2021-05-25 10:49:01.146889984,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8223.0,10978,8384.828384279477,1621939741.14689,1621939742.303228,10.006212276641936
2021-05-25 10:49:01.245827840,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8204.0,10959,8395.476419213974,1621939741.245828,1621939742.402166,10.107341147439852
2021-05-25 10:49:01.344766976,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8256.0,11011,8406.124454148472,1621939741.344767,1621939742.501105,10.1072193666698
2021-05-25 10:49:01.443705088,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8213.0,10968,8416.77248908297,1621939741.443705,1621939742.600043,10.107341147439852
2021-05-25 10:49:01.544641024,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8232.0,10987,8432.744541484717,1621939741.544641,1621939742.700979,9.90727425618156
2021-05-25 10:49:01.644581120,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8265.0,11020,8443.392576419215,1621939741.644581,1621939742.800919,10.005997437848746
2021-05-25 10:49:01.745518080,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8260.0,11015,8448.716593886464,1621939741.745518,1621939742.901856,9.907180650037793
2021-05-25 10:49:01.844456960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8284.0,11039,8459.364628820962,1621939741.844457,1621939743.000795,10.10724372258904
2021-05-25 10:49:01.947392000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8270.0,11025,8470.012663755459,1621939741.947392,1621939743.10373,9.714861456289766
2021-05-25 10:49:02.046329856,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8288.0,11043,8480.660698689957,1621939742.04633,1621939743.202668,10.107341147439852
2021-05-25 10:49:02.145270016,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8293.0,11048,8491.308733624455,1621939742.14527,1621939743.301608,10.107121944166655
2021-05-25 10:49:02.244209152,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8349.0,11104,8501.956768558954,1621939742.244209,1621939743.400547,10.10724372258904
2021-05-25 10:49:02.345145088,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8321.0,11076,8512.60480349345,1621939742.345145,1621939743.501483,9.90727425618156
2021-05-25 10:49:02.444082944,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8331.0,11086,8523.252838427949,1621939742.444083,1621939743.600421,10.107341147439852
2021-05-25 10:49:02.545021952,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8383.0,11137,8533.900873362447,1621939742.545022,1621939743.70136,9.906970042681444
2021-05-25 10:49:02.646959104,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8360.0,11114,8544.548908296943,1621939742.646959,1621939743.803297,9.809975324812012
2021-05-25 10:49:02.743897088,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8374.0,11128,8549.872925764193,1621939742.743897,1621939743.900235,10.31588319351086
2021-05-25 10:49:02.843835136,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8335.0,11090,8560.52096069869,1621939742.843835,1621939744.000173,10.006188405209327
2021-05-25 10:49:02.945772032,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8407.0,11161,8571.168995633188,1621939742.945772,1621939744.10211,9.809998269224472
2021-05-25 10:49:03.045711872,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8411.0,11165,8581.817030567687,1621939743.045712,1621939744.20205,10.005997437848746
2021-05-25 10:49:03.146647040,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8388.0,11142,8592.465065502185,1621939743.146647,1621939744.302985,9.907367864094182
2021-05-25 10:49:03.247585024,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8364.0,11118,8603.113100436682,1621939743.247585,1621939744.403923,9.907063644845463
2021-05-25 10:49:03.343527168,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8393.0,11147,8613.76113537118,1621939743.343527,1621939744.499865,10.422961656022464
2021-05-25 10:49:03.446463232,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8411.0,11165,8629.733187772927,1621939743.446463,1621939744.602801,9.7147714507406
2021-05-25 10:49:03.545402112,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8416.0,11170,8645.705240174673,1621939743.545402,1621939744.70174,10.10724372258904
2021-05-25 10:49:03.643340032,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8468.0,11222,8656.353275109172,1621939743.64334,1621939744.799678,10.210535028311854
2021-05-25 10:49:03.746275840,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8458.0,11212,8677.649344978166,1621939743.746276,1621939744.902614,9.714793951971538
2021-05-25 10:49:03.845216000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8482.0,11236,8688.297379912665,1621939743.845216,1621939745.001554,10.107121944166655
2021-05-25 10:49:03.945154048,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8454.0,11208,8704.269432314411,1621939743.945154,1621939745.101492,10.006212276641936
2021-05-25 10:49:04.045092096,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8486.0,11240,8714.91746724891,1621939744.045092,1621939745.20143,10.006188405209327
2021-05-25 10:49:04.145028096,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8463.0,11217,8725.565502183406,1621939744.145028,1621939745.301366,10.006403252203205
2021-05-25 10:49:04.245965056,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8496.0,11250,8736.213537117905,1621939744.245965,1621939745.402303,9.907180650037793
2021-05-25 10:49:04.343905024,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8491.0,11245,8746.861572052403,1621939744.343905,1621939745.500243,10.210336181503932
2021-05-25 10:49:04.444843008,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8538.0,11292,8757.509606986901,1621939744.444843,1621939745.601181,9.907063644845463
2021-05-25 10:49:04.546778880,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8561.0,11315,8768.157641921398,1621939744.546779,1621939745.703117,9.81009004794761
2021-05-25 10:49:04.645719040,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8576.0,11330,8778.805676855896,1621939744.645719,1621939745.802057,10.107121944166655
2021-05-25 10:49:04.746654976,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8557.0,11311,8789.453711790395,1621939744.746655,1621939745.902993,9.90727425618156
2021-05-25 10:49:04.846883072,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8614.0,11367,8800.101746724891,1621939744.846883,1621939746.003221,9.977244776836582
2021-05-25 10:49:04.938825984,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8543.0,11297,8810.74978165939,1621939744.938826,1621939746.095164,10.876300769895003
2021-05-25 10:49:05.043760896,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8619.0,11372,8821.397816593888,1621939745.043761,1621939746.200099,9.529715151694164
2021-05-25 10:49:05.144697856,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8599.0,11353,8832.045851528386,1621939745.144698,1621939746.301036,9.907180650037793
2021-05-25 10:49:05.246635008,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8585.0,11339,8842.693886462883,1621939745.246635,1621939746.402973,9.809975324812012
2021-05-25 10:49:05.345573888,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8608.0,11362,8853.341921397381,1621939745.345574,1621939746.501912,10.10724372258904
2021-05-25 10:49:05.444514048,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8642.0,11395,8863.98995633188,1621939745.444514,1621939746.600852,10.107121944166655
2021-05-25 10:49:05.545453056,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8623.0,11376,8874.637991266376,1621939745.545453,1621939746.701791,9.906970042681444
2021-05-25 10:49:05.646387200,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8642.0,11395,8885.286026200874,1621939745.646387,1621939746.802725,9.907461473775712
2021-05-25 10:49:05.744327168,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8652.0,11405,8895.934061135373,1621939745.744327,1621939746.900665,10.210336181503932
2021-05-25 10:49:05.845264896,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8675.0,11428,8906.58209606987,1621939745.845265,1621939747.001603,9.907087045662834
2021-05-25 10:49:05.936207104,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8680.0,11433,8911.90611353712,1621939745.936207,1621939747.092545,10.996001981968282
2021-05-25 10:49:06.043139840,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8670.0,11423,8922.554148471616,1621939746.04314,1621939747.199478,9.351660724756917
2021-05-25 10:49:06.146076928,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8727.0,11480,8933.202183406114,1621939746.146077,1621939747.302415,9.71468144685917
2021-05-25 10:49:06.244327936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8698.0,11451,8943.850218340613,1621939746.244328,1621939747.400666,10.178002645021172
2021-05-25 10:49:06.348262144,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8708.0,11461,8954.498253275111,1621939746.348262,1621939747.5046,9.62148596910979
2021-05-25 10:49:06.448200960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8698.0,11451,8965.146288209608,1621939746.448201,1621939747.604539,10.0061167915949
2021-05-25 10:49:06.546138880,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8684.0,11437,8975.794323144106,1621939746.546139,1621939747.702477,10.210535028311854
2021-05-25 10:49:06.644079872,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8774.0,11527,8986.442358078604,1621939746.64408,1621939747.800418,10.2102367610043
2021-05-25 10:49:06.746016000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8764.0,11517,8997.0903930131,1621939746.746016,1621939747.902354,9.810067103105828
2021-05-25 10:49:06.844954112,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8741.0,11494,9007.7384279476,1621939746.844954,1621939748.001292,10.107341147439852
2021-05-25 10:49:06.944892928,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8764.0,11517,9018.386462882097,1621939746.944893,1621939748.101231,10.0061167915949
2021-05-25 10:49:07.035835136,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8774.0,11527,9023.710480349346,1621939747.035835,1621939748.192173,10.996001981968282
2021-05-25 10:49:07.144769024,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8778.0,11531,9039.682532751092,1621939747.144769,1621939748.301107,9.179876647508657
2021-05-25 10:49:07.236711936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8778.0,11531,9045.006550218342,1621939747.236712,1621939748.39305,10.876300769895003
2021-05-25 10:49:07.345643008,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8797.0,11550,9060.978602620089,1621939747.345643,1621939748.501981,9.180117752631924
2021-05-25 10:49:07.437587968,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8811.0,11564,9066.302620087337,1621939747.437588,1621939748.593926,10.876075146831932
2021-05-25 10:49:07.536526080,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8806.0,11559,9076.950655021836,1621939747.536526,1621939748.692864,10.107341147439852
2021-05-25 10:49:07.607481088,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8783.0,11536,9087.598689956332,1621939747.607481,1621939748.763819,14.093431942125015
2021-05-25 10:49:07.707553024,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8830.0,11583,9098.24672489083,1621939747.707553,1621939748.863891,9.992814462561824
2021-05-25 10:49:07.807490048,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8835.0,11588,9108.894759825329,1621939747.80749,1621939748.963828,10.006283891623148
2021-05-25 10:49:07.898434048,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8816.0,11569,9119.542794759827,1621939747.898434,1621939749.054772,10.995800191901344
2021-05-25 10:49:08.099309824,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8863.0,11616,9135.514847161574,1621939748.09931,1621939749.255648,4.978195564575953
2021-05-25 10:49:08.201554176,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8839.0,11592,9146.16288209607,1621939748.201554,1621939749.357892,9.780511749055016
2021-05-25 10:49:08.403429888,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8863.0,11616,9156.810917030569,1621939748.40343,1621939749.559768,4.953537672620166
2021-05-25 10:49:08.511363072,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8863.0,11616,9162.134934497817,1621939748.511363,1621939749.667701,9.265003180886406
2021-05-25 10:49:08.610301952,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8858.0,11611,9167.458951965067,1621939748.610302,1621939749.76664,10.10724372258904
2021-05-25 10:49:08.710240000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8915.0,11667,9172.782969432315,1621939748.71024,1621939749.866578,10.006212276641936
2021-05-25 10:49:08.811176960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8915.0,11667,9178.106986899564,1621939748.811177,1621939749.967515,9.90715724877823
2021-05-25 10:49:08.911112960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8915.0,11667,9183.431004366814,1621939748.911113,1621939750.067451,10.006403252203205
2021-05-25 10:49:09.011374080,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8920.0,11672,9188.755021834062,1621939749.011374,1621939750.167712,9.97397063194816
2021-05-25 10:49:09.110312960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8933.0,11685,9194.079039301312,1621939749.110313,1621939750.266651,10.10724372258904
2021-05-25 10:49:09.211250176,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8933.0,11685,9199.40305676856,1621939749.21125,1621939750.367588,9.90715724877823
2021-05-25 10:49:09.311186944,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8947.0,11699,9204.727074235809,1621939749.311187,1621939750.467525,10.006307763511352
2021-05-25 10:49:09.410128128,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8947.0,11699,9210.051091703059,1621939749.410128,1621939750.566466,10.107024523541588
2021-05-25 10:49:09.510875904,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8919.0,11671,9215.375109170307,1621939749.510876,1621939750.667214,9.925772717699203
2021-05-25 10:49:09.610816000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8947.0,11699,9220.699126637555,1621939749.610816,1621939750.767154,10.005997437848746
2021-05-25 10:49:09.711751936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8952.0,11704,9226.023144104805,1621939749.711752,1621939750.86809,9.90727425618156
2021-05-25 10:49:09.810691072,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8999.0,11751,9231.347161572054,1621939749.810691,1621939750.967029,10.1072193666698
2021-05-25 10:49:09.909632000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,9013.0,11765,9236.671179039302,1621939749.909632,1621939751.06597,10.10704887852179
2021-05-25 10:49:10.010567936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,8990.0,11742,9241.995196506552,1621939750.010568,1621939751.166906,9.90727425618156
2021-05-25 10:49:10.110505984,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,9037.0,11789,9247.3192139738,1621939750.110506,1621939751.266844,10.006188405209327
2021-05-25 10:49:10.211441920,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,9018.0,11770,9252.643231441049,1621939750.211442,1621939751.36778,9.90727425618156
2021-05-25 10:49:10.310384128,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,9041.0,11793,9257.967248908299,1621939750.310384,1621939751.466722,10.106927104794538
2021-05-25 10:49:10.411320064,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,9074.0,11826,9263.291266375547,1621939750.41132,1621939751.567658,9.90727425618156
2021-05-25 10:49:10.511257856,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,9037.0,11789,9268.615283842795,1621939750.511258,1621939751.667596,10.006212276641936
